id,date,time,near,Score_cat,Category,hate,guns,crimes,addictions,sentiment,Tweets
806408990146101248,2016-12-07,02:04:20,austin,0.5769230769230769,crimes,0.5172413793103449,0.45454545454545453,0.5769230769230769,0.5,Neutral,dont hurt someone else cause last person hurt
806408449827471360,2016-12-07,02:02:11,austin,0.6923076923076923,crimes,0.6206896551724138,0.5454545454545454,0.6923076923076923,0.6,Positive,dont let hurt past relationships situationships make miss blessings
806407123357859841,2016-12-07,01:56:55,austin,0.6153846153846154,crimes,0.5517241379310345,0.48484848484848486,0.6153846153846154,0.5333333333333333,Negative,like start hurting people thinking theyre tryna hurt
806406824954044417,2016-12-07,01:55:44,austin,0.6153846153846154,crimes,0.5517241379310345,0.48484848484848486,0.6153846153846154,0.5333333333333333,Negative,get hurt someone turns savage accident
806404140083642373,2016-12-07,01:45:03,austin,0.6153846153846154,crimes,0.5517241379310345,0.48484848484848486,0.6153846153846154,0.5333333333333333,Neutral,feelings looks things cant let hurt go
806398416368660481,2016-12-07,01:22:19,austin,0.8148148148148148,crimes,0.7333333333333333,0.696969696969697,0.8148148148148148,0.65625,Neutral,donald match box plane withstand nuclear blast fight sam missles air force one get ready 4 reality
806394913285873664,2016-12-07,01:08:24,austin,0.46153846153846156,crimes,0.41379310344827586,0.36363636363636365,0.46153846153846156,0.4,Negative,piper bloody mess
806393075392217089,2016-12-07,01:01:05,austin,0.7307692307692307,crimes,0.6551724137931034,0.5757575757575758,0.7307692307692307,0.6333333333333333,Positive,sabbath bloody sabbath perfect way listen love
806389522820907008,2016-12-07,00:46:58,austin,0.7037037037037037,crimes,0.6333333333333333,0.6060606060606061,0.7037037037037037,0.6129032258064516,Neutral,offense miguel need tougher competition 8 ball
806385854453321728,2016-12-07,00:32:24,austin,0.6153846153846154,crimes,0.5517241379310345,0.48484848484848486,0.6153846153846154,0.5333333333333333,Neutral,werent drowning need lifeguard dead need resurrection
806380456518230017,2016-12-07,00:10:57,austin,0.2692307692307692,crimes,0.2413793103448276,0.21212121212121213,0.2692307692307692,0.23333333333333334,Negative,damn dms dead
806377839582912513,2016-12-07,00:00:33,austin,0.5384615384615384,crimes,0.4827586206896552,0.42424242424242425,0.5384615384615384,0.4666666666666667,Neutral,yea punch windows
806375108751347713,2016-12-06,23:49:42,austin,0.6153846153846154,crimes,0.5517241379310345,0.48484848484848486,0.6153846153846154,0.5333333333333333,Negative,death grip yo ass call assassination
806370477430214656,2016-12-06,23:31:18,austin,0.6785714285714286,crimes,0.6129032258064516,0.5882352941176471,0.6785714285714286,0.6451612903225806,Neutral,mongolian hot pot 0 10 died food baby doesnt go away feed u death
806366398847000576,2016-12-06,23:15:05,austin,0.6153846153846154,crimes,0.5517241379310345,0.48484848484848486,0.6153846153846154,0.5333333333333333,Neutral,tf dude voice dead yall listening
806358866917294080,2016-12-06,22:45:09,austin,0.34615384615384615,crimes,0.3103448275862069,0.2727272727272727,0.34615384615384615,0.3,Negative,riot trending
806356558477164545,2016-12-06,22:35:59,austin,0.5384615384615384,crimes,0.4827586206896552,0.42424242424242425,0.5384615384615384,0.4666666666666667,Positive,love baby dont hurt dont hurt
806355954472275968,2016-12-06,22:33:35,austin,0.3076923076923077,crimes,0.27586206896551724,0.24242424242424243,0.3076923076923077,0.26666666666666666,Negative,like im dead
806350614917693440,2016-12-06,22:12:22,austin,0.34615384615384615,crimes,0.3103448275862069,0.2727272727272727,0.34615384615384615,0.3,Negative,hurt people hurt people
806349577339228161,2016-12-06,22:08:15,austin,0.23076923076923078,crimes,0.20689655172413793,0.18181818181818182,0.23076923076923078,0.2,Negative,dead asf
806349017693245440,2016-12-06,22:06:01,austin,0.8148148148148148,crimes,0.7333333333333333,0.6,0.8148148148148148,0.7666666666666667,Neutral,amp white supremacist speak campus today junior year hs wanted 2 go lol dodged bullet w one
806346352741515264,2016-12-06,21:55:26,austin,0.23076923076923078,crimes,0.20689655172413793,0.18181818181818182,0.23076923076923078,0.2,Negative,sorry loss
806345020307599360,2016-12-06,21:50:08,austin,0.6923076923076923,crimes,0.6206896551724138,0.5454545454545454,0.6923076923076923,0.6,Neutral,overheard elf pub run ears starting hurt ears
806343350328684544,2016-12-06,21:43:30,austin,0.6923076923076923,crimes,0.6206896551724138,0.5454545454545454,0.6923076923076923,0.6,Negative,pussy passive aggressive motherfucker
806343002130157573,2016-12-06,21:42:07,austin,0.46153846153846156,crimes,0.41379310344827586,0.36363636363636365,0.46153846153846156,0.3548387096774194,Negative,texas offense anemic
806342540484083712,2016-12-06,21:40:17,austin,0.7307692307692307,crimes,0.6551724137931034,0.5757575757575758,0.7307692307692307,0.6333333333333333,Neutral,sure hurt brown belt ippon kumite pre game capoiera
806339600566353920,2016-12-06,21:28:36,austin,0.5185185185185185,crimes,0.4666666666666667,0.4117647058823529,0.5185185185185185,0.45161290322580644,Neutral,thats 4 jarrett allen longhorns going hurt rest night
806336599449600000,2016-12-06,21:16:40,austin,0.5185185185185185,crimes,0.5172413793103449,0.4117647058823529,0.5185185185185185,0.5,Neutral,need grand theft auto death sequence
806336456490893317,2016-12-06,21:16:06,austin,0.8076923076923077,crimes,0.7241379310344828,0.6363636363636364,0.8076923076923077,0.6451612903225806,Negative,yeah support rape exception abortion bans dont want rape crisis centers talking abortion thats
806336122922139649,2016-12-06,21:14:47,austin,0.8846153846153846,crimes,0.7931034482758621,0.696969696969697,0.8846153846153846,0.7666666666666667,Negative,miss primaries favorite hobby tweeting defunded rape crisis clinics every time talked
806334752450084866,2016-12-06,21:09:20,austin,0.5384615384615384,crimes,0.4827586206896552,0.42424242424242425,0.5384615384615384,0.4666666666666667,Positive,honesty best offense hack want take
806320538989772801,2016-12-06,20:12:51,austin,0.46153846153846156,crimes,0.41379310344827586,0.36363636363636365,0.46153846153846156,0.3548387096774194,Neutral,dont get fooled texas offense
806320317425733632,2016-12-06,20:11:59,austin,0.6206896551724138,crimes,0.6129032258064516,0.5428571428571428,0.6206896551724138,0.59375,Neutral,longhorns go timeout 3 6 looking disorganized offense story different gym
806319325774827520,2016-12-06,20:08:02,austin,0.7692307692307693,crimes,0.6896551724137931,0.6060606060606061,0.7692307692307693,0.6666666666666666,Neutral,longhorns turnover turns first points game michigan offense killing longhorns early
806311703973609473,2016-12-06,19:37:45,austin,0.6538461538461539,crimes,0.5862068965517241,0.5151515151515151,0.6538461538461539,0.5666666666666667,Neutral,donald canceling boeing contract air force one dont look plane protects president
806306338993295360,2016-12-06,19:16:26,austin,0.6923076923076923,crimes,0.6206896551724138,0.5454545454545454,0.6923076923076923,0.6,Neutral,sky port color television tuned dead channel
806298670392020993,2016-12-06,18:45:57,austin,0.7307692307692307,crimes,0.6551724137931034,0.5757575757575758,0.7307692307692307,0.6333333333333333,Neutral,new angle tonights punch comedy cap city comedy club
806297700270567424,2016-12-06,18:42:06,austin,0.8076923076923077,crimes,0.7241379310344828,0.6363636363636364,0.8076923076923077,0.7,Neutral,hey whats site dm dont get additional popularity alternatively send abuse case
806296594685526017,2016-12-06,18:37:43,austin,0.7307692307692307,crimes,0.6551724137931034,0.5757575757575758,0.7307692307692307,0.6333333333333333,Neutral,walking dead cowboys something common fact good seasons
806295197558702080,2016-12-06,18:32:09,austin,0.7692307692307693,crimes,0.6896551724137931,0.6060606060606061,0.7692307692307693,0.6666666666666666,Neutral,one time went whataburger three days row everything beautiful nothing hurt
806291262483603456,2016-12-06,18:16:31,austin,0.5,crimes,0.4482758620689655,0.3939393939393939,0.5,0.43333333333333335,Positive,dont hurt like used
806288554544467968,2016-12-06,18:05:46,austin,0.6153846153846154,crimes,0.5517241379310345,0.48484848484848486,0.6153846153846154,0.5333333333333333,Neutral,gotta let know ive kidnapped leave make dinner
806286370029404160,2016-12-06,17:57:05,austin,0.5769230769230769,crimes,0.5172413793103449,0.45454545454545453,0.5769230769230769,0.5,Neutral,bitch type dudes kick lollll
806282267983282176,2016-12-06,17:40:47,austin,0.5,crimes,0.45161290322580644,0.4411764705882353,0.5,0.4375,Neutral,outfitted big force 626 cargo box
806281086401728512,2016-12-06,17:36:05,austin,0.5769230769230769,crimes,0.5172413793103449,0.45454545454545453,0.5769230769230769,0.5,Negative,suicideboys garbage im dead af
806280274539593728,2016-12-06,17:32:52,austin,0.8076923076923077,crimes,0.7241379310344828,0.6363636363636364,0.8076923076923077,0.7,Neutral,yes mom saved mans life early death also gave person new vision helped burn patient
806273528140103681,2016-12-06,17:06:03,austin,0.6206896551724138,crimes,0.5625,0.5882352941176471,0.6206896551724138,0.5454545454545454,Negative,hb508 relating lobbying former members legislature creating criminal offense
806263554622029828,2016-12-06,16:26:25,austin,0.6538461538461539,crimes,0.5862068965517241,0.5151515151515151,0.6538461538461539,0.5161290322580645,Neutral,ev keevs punch mixology
806258479983972352,2016-12-06,16:06:15,austin,0.7307692307692307,crimes,0.6551724137931034,0.5294117647058824,0.7307692307692307,0.6333333333333333,Neutral,isnt great dont dispute jeff fisher saying danny woodhead patriots tell
806258417207836673,2016-12-06,16:06:00,austin,0.6923076923076923,crimes,0.6206896551724138,0.5454545454545454,0.6923076923076923,0.6,Neutral,im gonna need someone come stadium punch face concentrate term paper thanks
806254293561053184,2016-12-06,15:49:37,austin,0.5769230769230769,crimes,0.5172413793103449,0.45454545454545453,0.5769230769230769,0.5,Negative,choice sue possibly battle death
806250928957489155,2016-12-06,15:36:15,austin,0.6551724137931034,crimes,0.59375,0.5714285714285714,0.6551724137931034,0.625,Neutral,sb270 relating health benefit plan coverage abuse deterrent opioid analgesic drugs
806247601750343680,2016-12-06,15:23:02,austin,0.8076923076923077,crimes,0.7241379310344828,0.6363636363636364,0.8076923076923077,0.7,Negative,almost wish convinced hell dead people suffer eternally forgive
808098441612103680,2016-12-11,17:57:36,austin,0.6666666666666666,crimes,0.6551724137931034,0.5294117647058824,0.6666666666666666,0.6333333333333333,Neutral,walking dead isnt even walkers zombies anymore way drama
808077012418097152,2016-12-11,16:32:27,austin,0.6923076923076923,crimes,0.6206896551724138,0.5454545454545454,0.6923076923076923,0.6,Neutral,im dead trying learn mansae seventeen ive practicing unmirrored version dance reverse
808075388370960384,2016-12-11,16:26:00,austin,0.6923076923076923,crimes,0.6206896551724138,0.5,0.6923076923076923,0.6,Neutral,job offense possessing ball hard play way
808074335013535745,2016-12-11,16:21:49,austin,0.6923076923076923,crimes,0.6206896551724138,0.5454545454545454,0.6923076923076923,0.6,Neutral,saints offense making really hard defense last games many snaps
808073981261705221,2016-12-11,16:20:25,austin,0.19230769230769232,crimes,0.1724137931034483,0.15151515151515152,0.19230769230769232,0.16666666666666666,Negative,offense
808066210474692610,2016-12-11,15:49:32,austin,0.2692307692307692,crimes,0.2413793103448276,0.21212121212121213,0.2692307692307692,0.23333333333333334,Negative,look dead
808063282137432064,2016-12-11,15:37:54,austin,0.4230769230769231,crimes,0.3793103448275862,0.3333333333333333,0.4230769230769231,0.36666666666666664,Neutral,wanna punch dad face
808047486661197825,2016-12-11,14:35:08,austin,0.6538461538461539,crimes,0.5862068965517241,0.47058823529411764,0.6538461538461539,0.5666666666666667,Neutral,time burn besides david johnson offense
808045249612300288,2016-12-11,14:26:14,austin,0.6153846153846154,crimes,0.5517241379310345,0.48484848484848486,0.6153846153846154,0.5333333333333333,Neutral,bloody mary michelada sunday
808044126826532869,2016-12-11,14:21:47,austin,0.11538461538461539,crimes,0.10344827586206896,0.09090909090909091,0.11538461538461539,0.1,Negative,dead
808043593315352579,2016-12-11,14:19:40,austin,0.5925925925925926,crimes,0.5862068965517241,0.47058823529411764,0.5925925925925926,0.5666666666666667,Neutral,ok butt grill smoking done kick tom cruz studios
808042089556701185,2016-12-11,14:13:41,austin,0.6153846153846154,crimes,0.5517241379310345,0.48484848484848486,0.6153846153846154,0.5333333333333333,Neutral,breaking nelson aghlor sucks kick returns
808034254538108928,2016-12-11,13:42:33,austin,0.8076923076923077,crimes,0.7241379310344828,0.6363636363636364,0.8076923076923077,0.7,Negative,hate beach boys people talk good pet sounds pictured burning death rampaging dick fire
808023773102358528,2016-12-11,13:00:54,austin,0.7692307692307693,crimes,0.6896551724137931,0.6060606060606061,0.7692307692307693,0.6666666666666666,Neutral,ribs biscuits gravy bloody marys gospel get amen stubbs austin brunch
808019875188895745,2016-12-11,12:45:25,austin,0.6153846153846154,crimes,0.5517241379310345,0.48484848484848486,0.6153846153846154,0.5333333333333333,Neutral,ready watch kick giant butt
808016627900022789,2016-12-11,12:32:30,austin,0.38461538461538464,crimes,0.3448275862068966,0.30303030303030304,0.38461538461538464,0.3333333333333333,Negative,lol hurt watch
808004391525642240,2016-12-11,11:43:53,austin,0.71875,addictions,0.6363636363636364,0.6571428571428571,0.7,0.71875,Neutral,drinking wake dead nitro 2016 flying saucer draught emporium
807997053397794816,2016-12-11,11:14:44,austin,0.8076923076923077,crimes,0.7241379310344828,0.6363636363636364,0.8076923076923077,0.7,Neutral,hahahaha omg im dead lol last minute move shouldve kept thread facebook lol
809547334929547264,2016-12-15,17:54:59,austin,0.5769230769230769,crimes,0.5172413793103449,0.45454545454545453,0.5769230769230769,0.5,Neutral,ap human geography going death
809547085573976065,2016-12-15,17:54:00,austin,0.6923076923076923,crimes,0.6206896551724138,0.5454545454545454,0.6923076923076923,0.6,Neutral,fcc chairman departure death knell net neutrality via
809545371814871040,2016-12-15,17:47:11,austin,0.6923076923076923,crimes,0.6206896551724138,0.5454545454545454,0.6923076923076923,0.6,Neutral,senate democrats propose bill force trump divest
809536869109207041,2016-12-15,17:13:24,austin,0.7692307692307693,crimes,0.6896551724137931,0.6060606060606061,0.7692307692307693,0.6666666666666666,Neutral,actions north carolina republicans preview trumps america ruthless assault remaining democratic principles
809534121894617088,2016-12-15,17:02:29,austin,0.6153846153846154,crimes,0.5517241379310345,0.48484848484848486,0.6153846153846154,0.5333333333333333,Negative,dealing death like working morgue
809515497788153856,2016-12-15,15:48:29,austin,0.7307692307692307,crimes,0.6551724137931034,0.5757575757575758,0.7307692307692307,0.6333333333333333,Negative,animal brain pro death penalty know better sometimes hard wish people hurt others dead
809513698612178944,2016-12-15,15:41:20,austin,0.5,crimes,0.4482758620689655,0.3939393939393939,0.5,0.43333333333333335,Neutral,dont let hurt dont look cant hurt dont look
809512460843646976,2016-12-15,15:36:25,austin,0.6153846153846154,crimes,0.5517241379310345,0.48484848484848486,0.6153846153846154,0.5333333333333333,Negative,feelings hurt well bad
809511465262649344,2016-12-15,15:32:27,austin,0.7777777777777778,crimes,0.7,0.6176470588235294,0.7777777777777778,0.6774193548387096,Neutral,yall want 2 force right wing extremism lives amp blatant overreach
809509599590092801,2016-12-15,15:25:03,austin,0.7777777777777778,crimes,0.7586206896551724,0.5714285714285714,0.7777777777777778,0.7333333333333333,Neutral,injection switch bzzzzzt bullet every one shot harsh hmph bang bang bang
809506892099764224,2016-12-15,15:14:17,austin,0.6923076923076923,crimes,0.6206896551724138,0.5454545454545454,0.6923076923076923,0.6,Positive,dude thanks much love card awesome kick rock
809505325133025281,2016-12-15,15:08:04,austin,0.5,crimes,0.4482758620689655,0.3939393939393939,0.5,0.43333333333333335,Negative,thats professor kick ass
